idindikator;mes;god;IDVarijanteStanovnistva;nVarijanteStanovnistva;IDTer;nTer;IDPol;nPol;IDStarGrupa;nStarGrupa;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
180203IND01;00;2021;4;Constant variant;RS22;Region Južne i Istočne Srbije;0;Total;75-79;75–79;56098;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;5;Variant without migration (zero net migration);RS22;Region Južne i Istočne Srbije;0;Total;75-79;75–79;55923;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;1;Low variant;RS;REPUBLIC OF SERBIA;0;Total;80;80 and more;330482;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;2;Medium variant;RS;REPUBLIC OF SERBIA;0;Total;80;80 and more;330480;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;3;High variant;RS;REPUBLIC OF SERBIA;0;Total;80;80 and more;330482;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;4;Constant variant;RS;REPUBLIC OF SERBIA;0;Total;80;80 and more;314735;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;5;Variant without migration (zero net migration);RS;REPUBLIC OF SERBIA;0;Total;80;80 and more;330253;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;1;Low variant;RS1;SRBIJA – SEVER;0;Total;80;80 and more;157809;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;2;Medium variant;RS1;SRBIJA – SEVER;0;Total;80;80 and more;157807;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;3;High variant;RS1;SRBIJA – SEVER;0;Total;80;80 and more;157809;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;4;Constant variant;RS1;SRBIJA – SEVER;0;Total;80;80 and more;149041;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;5;Variant without migration (zero net migration);RS1;SRBIJA – SEVER;0;Total;80;80 and more;157136;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;1;Low variant;RS11;Beogradski region;0;Total;80;80 and more;75593;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;2;Medium variant;RS11;Beogradski region;0;Total;80;80 and more;75591;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;3;High variant;RS11;Beogradski region;0;Total;80;80 and more;75593;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;4;Constant variant;RS11;Beogradski region;0;Total;80;80 and more;72161;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;5;Variant without migration (zero net migration);RS11;Beogradski region;0;Total;80;80 and more;74903;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;1;Low variant;RS12;Region Vojvodine;0;Total;80;80 and more;82216;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;2;Medium variant;RS12;Region Vojvodine;0;Total;80;80 and more;82216;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;3;High variant;RS12;Region Vojvodine;0;Total;80;80 and more;82216;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;4;Constant variant;RS12;Region Vojvodine;0;Total;80;80 and more;76880;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;5;Variant without migration (zero net migration);RS12;Region Vojvodine;0;Total;80;80 and more;82233;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;1;Low variant;RS2;SRBIJA – JUG;0;Total;80;80 and more;172673;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;2;Medium variant;RS2;SRBIJA – JUG;0;Total;80;80 and more;172673;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;3;High variant;RS2;SRBIJA – JUG;0;Total;80;80 and more;172673;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;4;Constant variant;RS2;SRBIJA – JUG;0;Total;80;80 and more;165694;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;5;Variant without migration (zero net migration);RS2;SRBIJA – JUG;0;Total;80;80 and more;173117;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;1;Low variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;80;80 and more;98802;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;2;Medium variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;80;80 and more;98802;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;3;High variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;80;80 and more;98802;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;4;Constant variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;80;80 and more;91225;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;5;Variant without migration (zero net migration);RS21;Region Šumadije i Zapadne Srbije;0;Total;80;80 and more;98903;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;1;Low variant;RS22;Region Južne i Istočne Srbije;0;Total;80;80 and more;73871;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;2;Medium variant;RS22;Region Južne i Istočne Srbije;0;Total;80;80 and more;73871;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;3;High variant;RS22;Region Južne i Istočne Srbije;0;Total;80;80 and more;73871;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;4;Constant variant;RS22;Region Južne i Istočne Srbije;0;Total;80;80 and more;74469;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;5;Variant without migration (zero net migration);RS22;Region Južne i Istočne Srbije;0;Total;80;80 and more;74214;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;1;Low variant;RS;REPUBLIC OF SERBIA;1;Male;0;Total;3353050;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;2;Medium variant;RS;REPUBLIC OF SERBIA;1;Male;0;Total;3380672;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;3;High variant;RS;REPUBLIC OF SERBIA;1;Male;0;Total;3379810;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;4;Constant variant;RS;REPUBLIC OF SERBIA;1;Male;0;Total;3325804;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;5;Variant without migration (zero net migration);RS;REPUBLIC OF SERBIA;1;Male;0;Total;3371127;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;1;Low variant;RS1;SRBIJA – SEVER;1;Male;0;Total;1705252;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;2;Medium variant;RS1;SRBIJA – SEVER;1;Male;0;Total;1714274;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;3;High variant;RS1;SRBIJA – SEVER;1;Male;0;Total;1715203;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;4;Constant variant;RS1;SRBIJA – SEVER;1;Male;0;Total;1685374;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;5;Variant without migration (zero net migration);RS1;SRBIJA – SEVER;1;Male;0;Total;1676907;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;1;Low variant;RS11;Beogradski region;1;Male;0;Total;819270;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;2;Medium variant;RS11;Beogradski region;1;Male;0;Total;820119;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;3;High variant;RS11;Beogradski region;1;Male;0;Total;820127;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;4;Constant variant;RS11;Beogradski region;1;Male;0;Total;808026;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;5;Variant without migration (zero net migration);RS11;Beogradski region;1;Male;0;Total;770544;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;1;Low variant;RS12;Region Vojvodine;1;Male;0;Total;885982;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;2;Medium variant;RS12;Region Vojvodine;1;Male;0;Total;894155;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;3;High variant;RS12;Region Vojvodine;1;Male;0;Total;895076;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;4;Constant variant;RS12;Region Vojvodine;1;Male;0;Total;877348;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;5;Variant without migration (zero net migration);RS12;Region Vojvodine;1;Male;0;Total;906363;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;1;Low variant;RS2;SRBIJA – JUG;1;Male;0;Total;1647798;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;2;Medium variant;RS2;SRBIJA – JUG;1;Male;0;Total;1666398;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;3;High variant;RS2;SRBIJA – JUG;1;Male;0;Total;1664607;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;4;Constant variant;RS2;SRBIJA – JUG;1;Male;0;Total;1640430;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;5;Variant without migration (zero net migration);RS2;SRBIJA – JUG;1;Male;0;Total;1694220;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;1;Low variant;RS21;Region Šumadije i Zapadne Srbije;1;Male;0;Total;930901;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;2;Medium variant;RS21;Region Šumadije i Zapadne Srbije;1;Male;0;Total;941368;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;3;High variant;RS21;Region Šumadije i Zapadne Srbije;1;Male;0;Total;940342;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;4;Constant variant;RS21;Region Šumadije i Zapadne Srbije;1;Male;0;Total;920524;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;5;Variant without migration (zero net migration);RS21;Region Šumadije i Zapadne Srbije;1;Male;0;Total;958541;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;1;Low variant;RS22;Region Južne i Istočne Srbije;1;Male;0;Total;716897;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;2;Medium variant;RS22;Region Južne i Istočne Srbije;1;Male;0;Total;725030;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;3;High variant;RS22;Region Južne i Istočne Srbije;1;Male;0;Total;724265;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;4;Constant variant;RS22;Region Južne i Istočne Srbije;1;Male;0;Total;719906;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;5;Variant without migration (zero net migration);RS22;Region Južne i Istočne Srbije;1;Male;0;Total;735679;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;1;Low variant;RS;REPUBLIC OF SERBIA;1;Male;00-4;0–4;149364;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;2;Medium variant;RS;REPUBLIC OF SERBIA;1;Male;00-4;0–4;165675;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;3;High variant;RS;REPUBLIC OF SERBIA;1;Male;00-4;0–4;168099;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;4;Constant variant;RS;REPUBLIC OF SERBIA;1;Male;00-4;0–4;147413;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;5;Variant without migration (zero net migration);RS;REPUBLIC OF SERBIA;1;Male;00-4;0–4;163510;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;1;Low variant;RS1;SRBIJA – SEVER;1;Male;00-4;0–4;85136;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;2;Medium variant;RS1;SRBIJA – SEVER;1;Male;00-4;0–4;90042;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;3;High variant;RS1;SRBIJA – SEVER;1;Male;00-4;0–4;91864;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;4;Constant variant;RS1;SRBIJA – SEVER;1;Male;00-4;0–4;81832;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;5;Variant without migration (zero net migration);RS1;SRBIJA – SEVER;1;Male;00-4;0–4;83622;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;1;Low variant;RS11;Beogradski region;1;Male;00-4;0–4;46949;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2021;2;Medium variant;RS11;Beogradski region;1;Male;00-4;0–4;47204;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
